,d1,d2,d3,d4,d5,ruangan
480,-50.0,-54.0,-34.0,-57.0,-59.0,303
481,-56.0,-51.0,-42.0,-57.0,-58.0,303
482,-50.0,-50.0,-41.0,-61.0,-63.0,303
483,-52.0,-55.0,-45.0,-62.0,-56.0,303
484,-53.0,-49.0,-48.0,-59.0,-55.0,303
485,-55.0,-55.0,-34.0,-56.0,-55.0,303
486,-59.0,-55.0,-37.0,-49.0,-47.0,303
487,-58.0,-62.0,-32.0,-52.0,-51.0,303
488,-61.0,-67.0,-37.0,-49.0,-57.0,303
489,-58.0,-57.0,-34.0,-53.0,-42.0,303
490,-64.0,-58.0,-36.0,-60.0,-45.0,303
491,-59.0,-57.0,-38.0,-67.0,-42.0,303
492,-56.0,-62.0,-39.0,-63.0,-50.0,303
493,-54.0,-58.0,-44.0,-61.0,-46.0,303
494,-57.0,-63.0,-37.0,-63.0,-45.0,303
495,-55.0,-60.0,-34.0,-68.0,-49.0,303
496,-53.0,-63.0,-38.0,-70.0,-54.0,303
497,-59.0,-64.0,-46.0,-64.0,-41.0,304
498,-58.0,-68.0,-47.0,-67.0,-40.0,304
499,-60.0,-61.0,-41.0,-70.0,-48.0,304
500,-60.0,-66.0,-46.0,-65.0,-50.0,304
501,-59.0,-64.0,-46.0,-68.0,-49.0,304
502,-54.0,-63.0,-49.0,-62.0,-49.0,304
503,-53.0,-61.0,-46.0,-56.0,-56.0,304
504,-59.0,-59.0,-47.0,-59.0,-50.0,304
505,-57.0,-64.0,-48.0,-61.0,-48.0,304
506,-59.0,-64.0,-49.0,-63.0,-48.0,304
507,-49.0,-65.0,-43.0,-59.0,-50.0,304
508,-46.0,-59.0,-34.0,-57.0,-49.0,304
509,-53.0,-60.0,-42.0,-55.0,-44.0,304
510,-54.0,-63.0,-41.0,-59.0,-42.0,304
511,-57.0,-64.0,-42.0,-64.0,-44.0,304
512,-61.0,-69.0,-40.0,-63.0,-40.0,304
513,-61.0,-68.0,-40.0,-65.0,-41.0,304
514,-59.0,-70.0,-37.0,-60.0,-45.0,304
515,-56.0,-70.0,-42.0,-57.0,-44.0,304
516,-58.0,-72.0,-42.0,-60.0,-44.0,304
517,-60.0,-68.0,-44.0,-61.0,-42.0,304
518,-60.0,-68.0,-45.0,-62.0,-44.0,304
519,-63.0,-62.0,-46.0,-60.0,-45.0,304
520,-60.0,-62.0,-47.0,-66.0,-44.0,304
521,-65.0,-65.0,-44.0,-63.0,-38.0,304
522,-59.0,-64.0,-44.0,-62.0,-45.0,304
523,-60.0,-66.0,-46.0,-66.0,-42.0,304
524,-67.0,-69.0,-48.0,-65.0,-41.0,304
525,-58.0,-65.0,-47.0,-63.0,-47.0,304
526,-55.0,-62.0,-43.0,-58.0,-50.0,304
527,-49.0,-61.0,-45.0,-58.0,-43.0,304
528,-49.0,-60.0,-43.0,-58.0,-49.0,304
529,-53.0,-58.0,-46.0,-56.0,-46.0,304
530,-55.0,-61.0,-44.0,-56.0,-51.0,304
531,-53.0,-61.0,-38.0,-57.0,-48.0,304
532,-56.0,-53.0,-41.0,-59.0,-47.0,304
533,-57.0,-61.0,-39.0,-57.0,-49.0,304
534,-56.0,-55.0,-41.0,-57.0,-48.0,304
535,-59.0,-57.0,-40.0,-54.0,-50.0,304
536,-55.0,-60.0,-37.0,-58.0,-45.0,304
537,-57.0,-62.0,-43.0,-56.0,-45.0,304
538,-58.0,-65.0,-38.0,-57.0,-49.0,304
539,-58.0,-67.0,-41.0,-56.0,-47.0,304
540,-63.0,-60.0,-41.0,-55.0,-47.0,304
541,-58.0,-62.0,-38.0,-61.0,-42.0,304
542,-61.0,-65.0,-42.0,-67.0,-38.0,304
543,-62.0,-68.0,-45.0,-67.0,-36.0,304
544,-70.0,-66.0,-45.0,-67.0,-37.0,304
545,-67.0,-68.0,-48.0,-65.0,-37.0,304
546,-65.0,-69.0,-52.0,-59.0,-37.0,304
547,-65.0,-69.0,-51.0,-57.0,-40.0,304
548,-61.0,-63.0,-48.0,-62.0,-41.0,304
549,-62.0,-66.0,-52.0,-58.0,-43.0,304
550,-62.0,-69.0,-52.0,-54.0,-36.0,304
551,-63.0,-66.0,-47.0,-51.0,-41.0,304
552,-65.0,-71.0,-47.0,-52.0,-41.0,304
553,-61.0,-64.0,-43.0,-57.0,-39.0,304
554,-61.0,-63.0,-50.0,-56.0,-42.0,304
555,-59.0,-64.0,-45.0,-58.0,-46.0,304
556,-63.0,-66.0,-50.0,-56.0,-41.0,304
557,-61.0,-66.0,-46.0,-54.0,-44.0,304
558,-63.0,-65.0,-41.0,-56.0,-46.0,304
559,-61.0,-69.0,-45.0,-53.0,-44.0,304
560,-63.0,-64.0,-47.0,-58.0,-46.0,304
561,-63.0,-63.0,-50.0,-51.0,-41.0,304
562,-64.0,-65.0,-48.0,-60.0,-38.0,304
563,-64.0,-66.0,-47.0,-57.0,-42.0,304
564,-63.0,-66.0,-45.0,-66.0,-41.0,304
565,-58.0,-66.0,-49.0,-68.0,-46.0,304
566,-66.0,-69.0,-50.0,-64.0,-39.0,304
567,-70.0,-69.0,-53.0,-61.0,-42.0,304
568,-67.0,-69.0,-49.0,-64.0,-48.0,304
569,-61.0,-69.0,-53.0,-59.0,-50.0,304
570,-62.0,-68.0,-52.0,-56.0,-51.0,304
571,-64.0,-67.0,-56.0,-55.0,-47.0,304
572,-58.0,-65.0,-52.0,-56.0,-51.0,304
573,-61.0,-69.0,-58.0,-57.0,-46.0,304
574,-65.0,-66.0,-51.0,-52.0,-47.0,304
575,-62.0,-66.0,-49.0,-55.0,-46.0,304
576,-69.0,-65.0,-47.0,-55.0,-48.0,304
577,-62.0,-63.0,-42.0,-56.0,-55.0,304
578,-66.0,-64.0,-48.0,-52.0,-44.0,304
579,-62.0,-64.0,-48.0,-55.0,-44.0,304
580,-64.0,-64.0,-51.0,-52.0,-41.0,304
581,-65.0,-63.0,-49.0,-52.0,-42.0,304
582,-65.0,-63.0,-47.0,-54.0,-45.0,304
583,-59.0,-65.0,-42.0,-48.0,-48.0,304
584,-64.0,-65.0,-42.0,-48.0,-51.0,304
585,-60.0,-67.0,-48.0,-50.0,-47.0,304
586,-60.0,-64.0,-48.0,-48.0,-49.0,304
587,-59.0,-67.0,-48.0,-55.0,-51.0,304
588,-61.0,-69.0,-49.0,-60.0,-52.0,304
589,-65.0,-64.0,-50.0,-59.0,-47.0,304
590,-62.0,-68.0,-54.0,-56.0,-53.0,304
591,-67.0,-64.0,-48.0,-53.0,-42.0,304
592,-70.0,-68.0,-46.0,-61.0,-42.0,304
593,-68.0,-65.0,-53.0,-64.0,-42.0,304
594,-65.0,-70.0,-56.0,-59.0,-44.0,304
595,-63.0,-68.0,-60.0,-55.0,-44.0,304
596,-66.0,-67.0,-56.0,-59.0,-37.0,304
597,-62.0,-67.0,-55.0,-59.0,-47.0,304
598,-60.0,-63.0,-53.0,-53.0,-46.0,304
599,-64.0,-73.0,-52.0,-54.0,-43.0,304
600,-63.0,-65.0,-49.0,-55.0,-39.0,304
601,-62.0,-63.0,-53.0,-54.0,-41.0,304
602,-61.0,-64.0,-48.0,-47.0,-42.0,304
603,-64.0,-65.0,-44.0,-52.0,-44.0,304
604,-61.0,-62.0,-39.0,-47.0,-51.0,304
605,-63.0,-64.0,-43.0,-46.0,-48.0,304
606,-61.0,-66.0,-40.0,-49.0,-51.0,304
607,-63.0,-63.0,-46.0,-47.0,-49.0,304
608,-61.0,-60.0,-38.0,-51.0,-53.0,304
609,-58.0,-63.0,-45.0,-50.0,-50.0,304
610,-61.0,-67.0,-42.0,-55.0,-48.0,304
611,-56.0,-67.0,-45.0,-59.0,-46.0,304
612,-69.0,-66.0,-40.0,-64.0,-47.0,304
613,-61.0,-67.0,-46.0,-58.0,-44.0,304
614,-70.0,-66.0,-43.0,-56.0,-49.0,304
615,-70.0,-64.0,-41.0,-58.0,-45.0,304
616,-67.0,-66.0,-50.0,-58.0,-44.0,304
617,-62.0,-69.0,-53.0,-53.0,-48.0,304
618,-60.0,-68.0,-56.0,-47.0,-41.0,304
619,-61.0,-67.0,-60.0,-45.0,-44.0,304
620,-60.0,-66.0,-56.0,-43.0,-46.0,304
621,-67.0,-67.0,-52.0,-47.0,-46.0,304
622,-59.0,-68.0,-49.0,-47.0,-39.0,304
623,-60.0,-66.0,-45.0,-54.0,-43.0,304
624,-66.0,-69.0,-51.0,-53.0,-43.0,304
625,-62.0,-62.0,-44.0,-52.0,-46.0,304
626,-56.0,-70.0,-53.0,-37.0,-41.0,304
627,-58.0,-69.0,-43.0,-53.0,-45.0,304
628,-56.0,-68.0,-40.0,-59.0,-45.0,304
629,-53.0,-61.0,-47.0,-56.0,-51.0,304
630,-54.0,-63.0,-49.0,-50.0,-49.0,304
631,-54.0,-56.0,-48.0,-48.0,-55.0,304
632,-54.0,-55.0,-47.0,-45.0,-54.0,304
633,-58.0,-60.0,-44.0,-45.0,-54.0,304
634,-59.0,-65.0,-43.0,-47.0,-51.0,304
635,-55.0,-63.0,-44.0,-57.0,-54.0,304
636,-51.0,-65.0,-47.0,-60.0,-45.0,304
637,-55.0,-63.0,-47.0,-61.0,-51.0,304
638,-63.0,-60.0,-41.0,-58.0,-54.0,304
639,-63.0,-60.0,-46.0,-66.0,-56.0,304
640,-61.0,-62.0,-40.0,-66.0,-51.0,304
641,-61.0,-68.0,-53.0,-51.0,-45.0,304
642,-61.0,-66.0,-49.0,-52.0,-43.0,304
643,-60.0,-64.0,-54.0,-55.0,-50.0,304
644,-63.0,-66.0,-53.0,-50.0,-44.0,304
645,-59.0,-68.0,-55.0,-51.0,-51.0,304
646,-61.0,-71.0,-49.0,-50.0,-52.0,304
647,-62.0,-67.0,-50.0,-55.0,-48.0,304
648,-65.0,-67.0,-42.0,-55.0,-41.0,304
649,-64.0,-65.0,-49.0,-53.0,-41.0,304
650,-63.0,-67.0,-47.0,-57.0,-38.0,304
651,-68.0,-68.0,-45.0,-59.0,-39.0,304
652,-61.0,-69.0,-46.0,-62.0,-44.0,304
653,-62.0,-67.0,-47.0,-60.0,-41.0,304
654,-64.0,-71.0,-53.0,-65.0,-41.0,304
655,-59.0,-69.0,-46.0,-65.0,-38.0,304
656,-60.0,-63.0,-43.0,-61.0,-45.0,304
657,-55.0,-65.0,-41.0,-57.0,-45.0,304
658,-58.0,-62.0,-41.0,-58.0,-44.0,304
659,-56.0,-65.0,-46.0,-58.0,-51.0,304
660,-59.0,-58.0,-42.0,-64.0,-47.0,304
661,-63.0,-60.0,-49.0,-66.0,-48.0,304
662,-64.0,-65.0,-36.0,-55.0,-52.0,304
663,-68.0,-65.0,-47.0,-58.0,-48.0,304
664,-64.0,-61.0,-47.0,-59.0,-52.0,304
665,-59.0,-62.0,-54.0,-55.0,-49.0,304
666,-59.0,-66.0,-52.0,-52.0,-47.0,304
667,-57.0,-62.0,-56.0,-51.0,-52.0,304
668,-58.0,-62.0,-49.0,-44.0,-50.0,304
669,-57.0,-64.0,-51.0,-48.0,-48.0,304
670,-68.0,-67.0,-54.0,-42.0,-34.0,305
671,-67.0,-83.0,-59.0,-59.0,-47.0,305
672,-59.0,-72.0,-49.0,-51.0,-36.0,305
673,-60.0,-71.0,-51.0,-61.0,-35.0,305
674,-58.0,-71.0,-48.0,-58.0,-36.0,305
675,-61.0,-69.0,-47.0,-63.0,-42.0,305
676,-59.0,-73.0,-47.0,-66.0,-41.0,305
677,-64.0,-67.0,-53.0,-66.0,-45.0,305
678,-59.0,-64.0,-53.0,-60.0,-37.0,305
679,-56.0,-67.0,-50.0,-64.0,-38.0,305
680,-56.0,-66.0,-51.0,-65.0,-46.0,305
681,-60.0,-67.0,-57.0,-64.0,-44.0,305
682,-60.0,-71.0,-56.0,-63.0,-45.0,305
683,-62.0,-70.0,-54.0,-65.0,-45.0,305
684,-64.0,-73.0,-54.0,-59.0,-46.0,305
685,-63.0,-71.0,-51.0,-54.0,-43.0,305
686,-64.0,-69.0,-50.0,-52.0,-42.0,305
687,-63.0,-69.0,-54.0,-47.0,-41.0,305
688,-64.0,-66.0,-53.0,-47.0,-37.0,305
689,-65.0,-74.0,-56.0,-48.0,-36.0,305
690,-64.0,-70.0,-54.0,-46.0,-37.0,305
691,-66.0,-74.0,-55.0,-47.0,-35.0,305
692,-60.0,-68.0,-56.0,-50.0,-36.0,305
693,-61.0,-76.0,-55.0,-54.0,-37.0,305
694,-62.0,-73.0,-47.0,-48.0,-41.0,305
695,-65.0,-77.0,-60.0,-62.0,-42.0,305
696,-60.0,-74.0,-56.0,-58.0,-39.0,305
697,-64.0,-74.0,-60.0,-53.0,-40.0,305
698,-61.0,-74.0,-65.0,-54.0,-41.0,305
699,-63.0,-73.0,-57.0,-52.0,-46.0,305
700,-64.0,-74.0,-56.0,-56.0,-41.0,305
701,-65.0,-73.0,-55.0,-59.0,-45.0,305
702,-65.0,-72.0,-54.0,-63.0,-51.0,305
703,-61.0,-67.0,-49.0,-62.0,-36.0,305
704,-61.0,-76.0,-48.0,-60.0,-39.0,305
705,-64.0,-76.0,-51.0,-58.0,-35.0,305
706,-64.0,-79.0,-56.0,-46.0,-35.0,305
707,-62.0,-71.0,-53.0,-57.0,-36.0,305
708,-65.0,-78.0,-56.0,-60.0,-39.0,305
709,-66.0,-76.0,-48.0,-55.0,-40.0,305
710,-70.0,-80.0,-57.0,-58.0,-35.0,305
711,-64.0,-79.0,-56.0,-59.0,-36.0,305
712,-62.0,-78.0,-55.0,-49.0,-33.0,305
713,-65.0,-74.0,-55.0,-50.0,-28.0,305
714,-58.0,-71.0,-56.0,-52.0,-34.0,305
715,-62.0,-69.0,-52.0,-57.0,-36.0,305
716,-65.0,-75.0,-51.0,-53.0,-34.0,305
717,-67.0,-71.0,-54.0,-58.0,-37.0,305
718,-66.0,-75.0,-55.0,-62.0,-36.0,305
719,-61.0,-72.0,-45.0,-53.0,-31.0,305
720,-62.0,-76.0,-46.0,-51.0,-37.0,305
721,-66.0,-75.0,-49.0,-47.0,-27.0,305
722,-67.0,-78.0,-52.0,-56.0,-27.0,305
723,-69.0,-81.0,-48.0,-54.0,-29.0,305
724,-64.0,-72.0,-57.0,-48.0,-28.0,305
725,-65.0,-72.0,-52.0,-60.0,-39.0,305
726,-69.0,-71.0,-53.0,-62.0,-39.0,305
727,-68.0,-69.0,-55.0,-55.0,-36.0,305
728,-61.0,-67.0,-53.0,-50.0,-34.0,305
729,-62.0,-67.0,-59.0,-48.0,-31.0,305
730,-64.0,-66.0,-55.0,-48.0,-34.0,305
731,-58.0,-67.0,-61.0,-43.0,-36.0,305
732,-59.0,-68.0,-60.0,-43.0,-38.0,305
733,-64.0,-69.0,-50.0,-53.0,-41.0,305
734,-71.0,-75.0,-59.0,-57.0,-51.0,305
735,-63.0,-68.0,-45.0,-53.0,-37.0,305
736,-67.0,-71.0,-53.0,-58.0,-36.0,305
737,-67.0,-78.0,-90,-45.0,-32.0,305
738,-65.0,-77.0,-58.0,-53.0,-32.0,305
739,-65.0,-79.0,-56.0,-58.0,-34.0,305
740,-67.0,-75.0,-58.0,-50.0,-35.0,305
741,-66.0,-71.0,-56.0,-58.0,-34.0,305
742,-61.0,-70.0,-57.0,-56.0,-40.0,305
743,-58.0,-63.0,-48.0,-61.0,-42.0,305
744,-63.0,-65.0,-90,-55.0,-36.0,305
745,-66.0,-66.0,-50.0,-53.0,-37.0,305
746,-65.0,-67.0,-52.0,-54.0,-34.0,305
747,-59.0,-68.0,-54.0,-51.0,-41.0,305
748,-60.0,-67.0,-59.0,-48.0,-45.0,305
749,-60.0,-66.0,-55.0,-41.0,-44.0,305
750,-58.0,-67.0,-50.0,-41.0,-36.0,305
751,-61.0,-69.0,-53.0,-48.0,-47.0,305
752,-62.0,-63.0,-56.0,-52.0,-41.0,305
753,-62.0,-74.0,-52.0,-49.0,-38.0,305
754,-64.0,-74.0,-52.0,-50.0,-38.0,305
755,-68.0,-74.0,-53.0,-46.0,-37.0,305
756,-62.0,-78.0,-53.0,-55.0,-39.0,305
757,-63.0,-67.0,-61.0,-61.0,-32.0,305
758,-64.0,-72.0,-55.0,-62.0,-37.0,305
759,-70.0,-74.0,-62.0,-58.0,-38.0,305
760,-69.0,-74.0,-54.0,-58.0,-42.0,305
761,-64.0,-69.0,-62.0,-55.0,-43.0,305
762,-71.0,-72.0,-71.0,-55.0,-50.0,305
763,-67.0,-72.0,-69.0,-48.0,-39.0,305
764,-64.0,-73.0,-61.0,-53.0,-45.0,305
765,-61.0,-74.0,-60.0,-52.0,-39.0,305
766,-56.0,-67.0,-61.0,-41.0,-41.0,305
767,-60.0,-61.0,-54.0,-44.0,-44.0,305
768,-63.0,-66.0,-58.0,-41.0,-44.0,305
769,-65.0,-70.0,-53.0,-51.0,-36.0,305
770,-63.0,-67.0,-55.0,-52.0,-36.0,305
771,-62.0,-73.0,-53.0,-52.0,-43.0,305
772,-61.0,-69.0,-53.0,-56.0,-42.0,305
773,-58.0,-73.0,-59.0,-48.0,-40.0,305
774,-60.0,-70.0,-56.0,-47.0,-38.0,305
775,-61.0,-76.0,-56.0,-47.0,-41.0,305
776,-60.0,-71.0,-52.0,-57.0,-39.0,305
777,-58.0,-64.0,-51.0,-47.0,-38.0,305
778,-55.0,-66.0,-52.0,-47.0,-41.0,305
779,-65.0,-68.0,-61.0,-51.0,-41.0,305
780,-69.0,-69.0,-56.0,-35.0,-38.0,305
781,-67.0,-72.0,-64.0,-48.0,-43.0,305
782,-76.0,-69.0,-61.0,-55.0,-40.0,305
783,-75.0,-70.0,-58.0,-66.0,-45.0,305
784,-70.0,-65.0,-67.0,-53.0,-38.0,305
785,-67.0,-69.0,-66.0,-38.0,-42.0,305
786,-69.0,-68.0,-63.0,-51.0,-41.0,305
787,-67.0,-76.0,-63.0,-55.0,-40.0,305
788,-66.0,-66.0,-63.0,-57.0,-39.0,305
789,-65.0,-70.0,-65.0,-55.0,-40.0,305
790,-65.0,-70.0,-51.0,-51.0,-36.0,305
791,-65.0,-68.0,-57.0,-50.0,-32.0,305
792,-63.0,-69.0,-60.0,-52.0,-36.0,305
793,-63.0,-70.0,-50.0,-52.0,-33.0,305
794,-67.0,-71.0,-51.0,-54.0,-33.0,305
795,-66.0,-74.0,-47.0,-55.0,-34.0,305
796,-63.0,-80.0,-58.0,-53.0,-39.0,305
797,-65.0,-75.0,-54.0,-55.0,-40.0,305
798,-62.0,-73.0,-56.0,-56.0,-38.0,305
799,-66.0,-79.0,-55.0,-53.0,-39.0,305
800,-69.0,-71.0,-50.0,-58.0,-42.0,305
801,-65.0,-74.0,-51.0,-66.0,-41.0,305
802,-60.0,-67.0,-53.0,-56.0,-42.0,305
803,-63.0,-69.0,-53.0,-54.0,-34.0,305
804,-61.0,-73.0,-49.0,-56.0,-33.0,305
805,-66.0,-68.0,-46.0,-58.0,-31.0,305
806,-66.0,-67.0,-46.0,-51.0,-33.0,305
807,-63.0,-72.0,-50.0,-51.0,-26.0,305
808,-64.0,-70.0,-50.0,-47.0,-26.0,305
809,-59.0,-71.0,-56.0,-49.0,-30.0,305
810,-62.0,-66.0,-57.0,-43.0,-38.0,305
811,-60.0,-69.0,-57.0,-45.0,-36.0,305
812,-61.0,-70.0,-58.0,-49.0,-40.0,305
813,-62.0,-69.0,-53.0,-48.0,-46.0,305
814,-64.0,-69.0,-52.0,-53.0,-44.0,305
815,-65.0,-71.0,-55.0,-53.0,-38.0,305
816,-66.0,-69.0,-58.0,-55.0,-40.0,305
817,-66.0,-76.0,-56.0,-52.0,-41.0,305
818,-66.0,-77.0,-54.0,-55.0,-38.0,305
819,-61.0,-75.0,-54.0,-52.0,-37.0,305
820,-67.0,-80.0,-50.0,-58.0,-34.0,305
821,-68.0,-78.0,-51.0,-58.0,-32.0,305
822,-66.0,-74.0,-53.0,-57.0,-30.0,305
823,-67.0,-70.0,-53.0,-64.0,-31.0,305
824,-62.0,-70.0,-50.0,-65.0,-38.0,305
825,-66.0,-67.0,-51.0,-63.0,-41.0,305
826,-64.0,-75.0,-51.0,-66.0,-35.0,305
827,-70.0,-75.0,-57.0,-66.0,-41.0,305
828,-70.0,-69.0,-52.0,-66.0,-44.0,305
829,-60.0,-70.0,-53.0,-67.0,-42.0,305
830,-68.0,-72.0,-57.0,-67.0,-49.0,305
831,-72.0,-74.0,-58.0,-67.0,-47.0,305
832,-63.0,-62.0,-53.0,-64.0,-43.0,305
833,-53.0,-69.0,-49.0,-57.0,-39.0,305
834,-62.0,-73.0,-60.0,-53.0,-37.0,305
835,-65.0,-72.0,-64.0,-50.0,-35.0,305
836,-67.0,-73.0,-50.0,-49.0,-35.0,305
837,-65.0,-71.0,-54.0,-50.0,-37.0,305
838,-66.0,-73.0,-50.0,-47.0,-35.0,305
839,-66.0,-71.0,-58.0,-52.0,-35.0,305
840,-56.0,-40.0,-72.0,-67.0,-77.0,306
841,-42.0,-45.0,-66.0,-56.0,-77.0,306
842,-50.0,-48.0,-60.0,-55.0,-76.0,306
843,-53.0,-49.0,-70.0,-53.0,-82.0,306
844,-42.0,-47.0,-66.0,-52.0,-76.0,306
845,-47.0,-50.0,-60.0,-54.0,-79.0,306
846,-38.0,-48.0,-59.0,-60.0,-74.0,306
847,-50.0,-48.0,-68.0,-55.0,-74.0,306
848,-56.0,-45.0,-69.0,-58.0,-75.0,306
849,-46.0,-51.0,-67.0,-58.0,-79.0,306
850,-47.0,-52.0,-66.0,-57.0,-83.0,306
851,-62.0,-49.0,-74.0,-58.0,-82.0,306
852,-55.0,-38.0,-65.0,-51.0,-78.0,306
853,-54.0,-41.0,-64.0,-54.0,-76.0,306
854,-47.0,-41.0,-64.0,-51.0,-80.0,306
855,-49.0,-41.0,-62.0,-61.0,-72.0,306
856,-51.0,-45.0,-65.0,-57.0,-74.0,306
857,-49.0,-40.0,-64.0,-50.0,-74.0,306
858,-54.0,-45.0,-63.0,-45.0,-73.0,306
859,-57.0,-41.0,-62.0,-56.0,-73.0,306
860,-56.0,-38.0,-60.0,-48.0,-74.0,306
861,-55.0,-40.0,-67.0,-59.0,-79.0,306
862,-47.0,-44.0,-64.0,-60.0,-78.0,306
863,-47.0,-49.0,-64.0,-62.0,-80.0,306
864,-44.0,-46.0,-65.0,-57.0,-74.0,306
865,-45.0,-48.0,-69.0,-56.0,-75.0,306
866,-40.0,-47.0,-65.0,-57.0,-76.0,306
867,-40.0,-50.0,-64.0,-58.0,-71.0,306
868,-42.0,-50.0,-64.0,-62.0,-74.0,306
869,-56.0,-54.0,-63.0,-57.0,-82.0,306
870,-55.0,-54.0,-67.0,-60.0,-86.0,306
871,-52.0,-50.0,-68.0,-61.0,-83.0,306
872,-51.0,-46.0,-70.0,-54.0,-78.0,306
873,-55.0,-46.0,-68.0,-61.0,-73.0,306
874,-56.0,-45.0,-62.0,-69.0,-71.0,306
875,-47.0,-45.0,-66.0,-62.0,-78.0,306
876,-58.0,-45.0,-57.0,-56.0,-77.0,306
877,-56.0,-50.0,-59.0,-61.0,-81.0,306
878,-46.0,-43.0,-64.0,-61.0,-73.0,306
879,-49.0,-43.0,-64.0,-60.0,-74.0,306
880,-49.0,-43.0,-55.0,-64.0,-77.0,306
881,-48.0,-39.0,-64.0,-62.0,-75.0,306
882,-53.0,-42.0,-63.0,-61.0,-75.0,306
883,-56.0,-46.0,-66.0,-65.0,-77.0,306
884,-54.0,-52.0,-70.0,-65.0,-75.0,306
885,-54.0,-47.0,-69.0,-65.0,-78.0,306
886,-56.0,-50.0,-69.0,-63.0,-79.0,306
887,-60.0,-53.0,-71.0,-68.0,-85.0,306
888,-54.0,-54.0,-68.0,-69.0,-81.0,306
889,-51.0,-49.0,-70.0,-68.0,-78.0,306
890,-53.0,-52.0,-76.0,-63.0,-82.0,306
891,-52.0,-52.0,-73.0,-69.0,-82.0,306
892,-52.0,-57.0,-73.0,-73.0,-83.0,306
893,-50.0,-57.0,-73.0,-65.0,-83.0,306
894,-55.0,-51.0,-73.0,-64.0,-82.0,306
895,-62.0,-49.0,-76.0,-71.0,-80.0,306
896,-62.0,-58.0,-72.0,-65.0,-79.0,306
897,-55.0,-53.0,-73.0,-60.0,-74.0,306
898,-58.0,-54.0,-63.0,-60.0,-75.0,306
899,-52.0,-48.0,-71.0,-60.0,-75.0,306
900,-59.0,-50.0,-65.0,-66.0,-75.0,306
901,-61.0,-46.0,-64.0,-63.0,-73.0,306
902,-54.0,-43.0,-62.0,-61.0,-72.0,306
903,-56.0,-37.0,-61.0,-58.0,-72.0,306
904,-63.0,-38.0,-62.0,-63.0,-71.0,306
905,-60.0,-40.0,-66.0,-56.0,-71.0,306
906,-63.0,-43.0,-61.0,-62.0,-78.0,306
907,-64.0,-51.0,-67.0,-63.0,-84.0,306
908,-56.0,-50.0,-64.0,-60.0,-83.0,306
909,-48.0,-52.0,-70.0,-69.0,-80.0,306
910,-57.0,-35.0,-57.0,-61.0,-70.0,306
911,-59.0,-32.0,-49.0,-53.0,-70.0,306
912,-57.0,-33.0,-63.0,-54.0,-70.0,306
913,-51.0,-31.0,-67.0,-55.0,-75.0,306
914,-53.0,-27.0,-54.0,-60.0,-75.0,306
915,-50.0,-31.0,-55.0,-55.0,-68.0,306
916,-59.0,-29.0,-55.0,-56.0,-68.0,306
917,-59,-33,-53,-59,-72,306
918,-52,-40,-57,-54,-69,306
919,-53.0,-39.0,-60.0,-60.0,-76.0,306
920,-60.0,-44.0,-60.0,-56.0,-80.0,306
921,-58.0,-38.0,-62.0,-57.0,-77.0,306
922,-55.0,-33.0,-60.0,-57.0,-71.0,306
923,-61,-33,-59,-55,-79,306
924,-61.0,-34.0,-63.0,-55.0,-79.0,306
925,-54.0,-30.0,-57.0,-58.0,-73.0,306
926,-48.0,-28.0,-51.0,-55.0,-71.0,306
927,-52.0,-35.0,-52.0,-56.0,-70.0,306
928,-55.0,-39.0,-58.0,-60.0,-76.0,306
929,-62.0,-45.0,-56.0,-60.0,-81.0,306
930,-66.0,-53.0,-66.0,-56.0,-77.0,306
931,-64.0,-41.0,-61.0,-50.0,-75.0,306
932,-59.0,-33.0,-60.0,-56.0,-68.0,306
933,-58.0,-33.0,-62.0,-51.0,-66.0,306
934,-57,-35,-59,-48,-65,306
935,-67.0,-36.0,-57.0,-52.0,-69.0,306
936,-64.0,-38.0,-58.0,-58.0,-63.0,306
937,-64.0,-34.0,-58.0,-59.0,-68.0,306
938,-60.0,-39.0,-60.0,-60.0,-65.0,306
939,-62.0,-41.0,-64.0,-65.0,-75.0,306
940,-59.0,-35.0,-65.0,-62.0,-74.0,306
941,-57.0,-35.0,-62.0,-61.0,-72.0,306
942,-62.0,-32.0,-62.0,-58.0,-67.0,306
943,-53.0,-32.0,-51.0,-62.0,-74.0,306
944,-50.0,-30.0,-55.0,-61.0,-71.0,306
945,-53.0,-37.0,-60.0,-60.0,-70.0,306
946,-52.0,-35.0,-59.0,-57.0,-73.0,306
947,-54.0,-34.0,-59.0,-58.0,-72.0,306
948,-57.0,-37.0,-60.0,-63.0,-77.0,306
949,-62.0,-39.0,-59.0,-62.0,-76.0,306
950,-57.0,-40.0,-61.0,-59.0,-68.0,306
951,-60.0,-44.0,-59.0,-56.0,-70.0,306
952,-66.0,-45.0,-61.0,-58.0,-72.0,306
953,-65.0,-47.0,-63.0,-58.0,-74.0,306
954,-64.0,-45.0,-57.0,-56.0,-77.0,306
955,-61.0,-41.0,-57.0,-59.0,-70.0,306
956,-65.0,-39.0,-60.0,-59.0,-68.0,306
957,-61.0,-41.0,-61.0,-54.0,-72.0,306
958,-65.0,-45.0,-63.0,-59.0,-75.0,306
959,-69.0,-44.0,-62.0,-61.0,-73.0,306
960,-55.0,-31.0,-51.0,-59.0,-70.0,306
961,-55.0,-35.0,-60.0,-66.0,-68.0,307
962,-55.0,-33.0,-57.0,-63.0,-73.0,307
